gmDate,seasTyp,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO
2017-12-27,Regular,DAL,West,Southwest,Away,Win,98,26,10,7,3,12,78,40,0.5128,49,32,0.6531,29,8,0.2759,15,10,0.6667,4,31,35,47.2973,65,0.5792,0.5641,11.1111,81.5789,10.5708,7.7605,3.3259,6.1224,1.2564,81.125,67.6042,108.6464,104.2118,4.4346,0.4762,21.5589,2.6,70,IND,East,Central,94,27,16,8,4,17,79,38,0.481,54,28,0.5185,25,10,0.4,10,8,0.8,7,32,39,52.7027,71.0526,0.5635,0.5443,17.9487,82.0513,16.0966,8.8691,4.4345,7.4074,1.1899,76.5,63.75,104.2118,108.6464,-4.4346,0.4318,21.3608,1.6875,50
2017-12-27,Regular,IND,East,Central,Home,Loss,94,27,16,8,4,17,79,38,0.481,54,28,0.5185,25,10,0.4,10,8,0.8,7,32,39,52.7027,71.0526,0.5635,0.5443,18.4211,88.8889,16.0966,8.8691,4.4345,7.4074,1.1899,76.5,63.75,104.2118,108.6464,-4.4346,0.4318,21.3608,1.6875,50,DAL,West,Southwest,98,26,10,7,3,12,78,40,0.5128,49,32,0.6531,29,8,0.2759,15,10,0.6667,4,31,35,47.2973,65,0.5792,0.5641,11.4286,88.5714,10.5708,7.7605,3.3259,6.1224,1.2564,81.125,67.6042,108.6464,104.2118,4.4346,0.4762,21.5589,2.6,70
2017-12-27,Regular,WAS,East,Southeast,Away,Loss,99,24,14,6,5,24,81,35,0.4321,57,26,0.4561,24,9,0.375,26,20,0.7692,9,31,40,43.0108,68.5714,0.5355,0.4877,19.5652,65.9574,13.153,6.1835,5.1529,8.7719,1.2222,69.75,58.125,102.0284,116.4567,-14.4283,0.407,18.3993,1.7143,42.8571,ATL,East,Southeast,113,28,12,7,7,21,94,41,0.4362,57,30,0.5263,37,11,0.2973,29,20,0.6897,16,37,53,56.9892,68.2927,0.5292,0.4947,30.1887,69.8113,10.1044,7.2141,7.2141,12.2807,1.2021,94.875,78.7344,116.4567,102.0284,14.4283,0.4556,19.0788,2.3333,58.3333
2017-12-27,Regular,ATL,East,Southeast,Home,Win,113,28,12,7,7,21,94,41,0.4362,57,30,0.5263,37,11,0.2973,29,20,0.6897,16,37,53,56.9892,68.2927,0.5292,0.4947,34.0426,80.4348,10.1044,7.2141,7.2141,12.2807,1.2021,94.875,78.7344,116.4567,102.0284,14.4283,0.4556,19.0788,2.3333,58.3333,WAS,East,Southeast,99,24,14,6,5,24,81,35,0.4321,57,26,0.4561,24,9,0.375,26,20,0.7692,9,31,40,43.0108,68.5714,0.5355,0.4877,22.5,77.5,13.153,6.1835,5.1529,8.7719,1.2222,69.75,58.125,102.0284,116.4567,-14.4283,0.407,18.3993,1.7143,42.8571
2017-12-27,Regular,NY,East,Atlantic,Away,Loss,87,21,12,6,5,17,91,37,0.4066,68,33,0.4853,23,4,0.1739,13,9,0.6923,7,44,51,50.495,56.7568,0.4498,0.4286,13.2075,91.6667,11.0375,5.8991,4.9159,7.3529,0.956,65.375,54.2531,85.5366,90.4525,-4.9159,0.3854,16.1887,1.75,50,CHI,East,Central,92,23,15,9,3,15,86,35,0.407,58,25,0.431,28,10,0.3571,16,12,0.75,4,46,50,49.505,65.7143,0.4944,0.4651,8,92,13.8837,8.8486,2.9495,5.1724,1.0698,72.5,60.4167,90.4525,85.5366,4.9159,0.3608,17.5519,1.5333,60
2017-12-27,Regular,CHI,East,Central,Home,Win,92,23,15,9,3,15,86,35,0.407,58,25,0.431,28,10,0.3571,16,12,0.75,4,46,50,49.505,65.7143,0.4944,0.4651,8.3333,86.7925,13.8837,8.8486,2.9495,5.1724,1.0698,72.5,60.4167,90.4525,85.5366,4.9159,0.3608,17.5519,1.5333,60,NY,East,Atlantic,87,21,12,6,5,17,91,37,0.4066,68,33,0.4853,23,4,0.1739,13,9,0.6923,7,44,51,50.495,56.7568,0.4498,0.4286,13.7255,86.2745,11.0375,5.8991,4.9159,7.3529,0.956,65.375,54.2531,85.5366,90.4525,-4.9159,0.3854,16.1887,1.75,50
2017-12-27,Regular,DEN,West,Northwest,Away,Loss,125,26,9,3,2,24,91,42,0.4615,52,27,0.5192,39,15,0.3846,31,26,0.8387,11,37,48,53.3333,61.9048,0.5973,0.544,23.913,84.0909,7.9197,2.9919,1.9946,3.8462,1.3736,93.875,71.1174,124.661,127.6529,-2.9919,0.4719,18.6193,2.8889,33.3333,MIN,West,Northwest,128,27,6,4,7,26,90,47,0.5222,61,35,0.5738,29,12,0.4138,30,22,0.7333,7,35,42,46.6667,57.4468,0.6202,0.5889,16.6667,83.3333,5.4945,3.9892,6.981,11.4754,1.4222,101.5,76.8939,127.6529,124.661,2.9919,0.5281,19.8238,4.5,66.6667
2017-12-27,Regular,MIN,West,Northwest,Home,Win,128,27,6,4,7,26,90,47,0.5222,61,35,0.5738,29,12,0.4138,30,22,0.7333,7,35,42,46.6667,57.4468,0.6202,0.5889,15.9091,76.087,5.4945,3.9892,6.981,11.4754,1.4222,101.5,76.8939,127.6529,124.661,2.9919,0.5281,19.8238,4.5,66.6667,DEN,West,Northwest,125,26,9,3,2,24,91,42,0.4615,52,27,0.5192,39,15,0.3846,31,26,0.8387,11,37,48,53.3333,61.9048,0.5973,0.544,22.9167,77.0833,7.9197,2.9919,1.9946,3.8462,1.3736,93.875,71.1174,124.661,127.6529,-2.9919,0.4719,18.6193,2.8889,33.3333
2017-12-27,Regular,BKN,East,Atlantic,Away,Loss,113,26,17,8,3,18,90,41,0.4556,52,22,0.4231,38,19,0.5,14,12,0.8571,10,33,43,50,63.4146,0.5876,0.5611,21.2766,84.6154,15.023,7.8767,2.9538,5.7692,1.2556,86,71.6667,111.2581,126.0269,-14.7688,0.4227,18.6835,1.5294,47.0588,NO,West,Southwest,128,40,11,8,9,15,90,48,0.5333,57,31,0.5439,33,17,0.5152,19,15,0.7895,6,37,43,50,83.3333,0.6507,0.6278,13.9535,86.0465,10.0585,7.8767,8.8613,15.7895,1.4222,125.625,105.1255,126.0269,111.2581,14.7688,0.5053,26.7809,3.6364,72.7273
2017-12-27,Regular,NO,West,Southwest,Home,Win,128,40,11,8,9,15,90,48,0.5333,57,31,0.5439,33,17,0.5152,19,15,0.7895,6,37,43,50,83.3333,0.6507,0.6278,15.3846,78.7234,10.0585,7.8767,8.8613,15.7895,1.4222,125.625,105.1255,126.0269,111.2581,14.7688,0.5053,26.7809,3.6364,72.7273,BKN,East,Atlantic,113,26,17,8,3,18,90,41,0.4556,52,22,0.4231,38,19,0.5,14,12,0.8571,10,33,43,50,63.4146,0.5876,0.5611,23.2558,76.7442,15.023,7.8767,2.9538,5.7692,1.2556,86,71.6667,111.2581,126.0269,-14.7688,0.4227,18.6835,1.5294,47.0588
2017-12-27,Regular,TOR,East,Atlantic,Away,Loss,107,24,11,9,4,29,85,36,0.4235,47,25,0.5319,38,11,0.2895,26,24,0.9231,7,27,34,39.5349,66.6667,0.5547,0.4882,15.9091,64.2857,10.2383,9.2501,4.1112,8.5106,1.2588,72.25,60.2083,109.9735,127.4459,-17.4724,0.4045,18.2593,2.1818,81.8182,OKC,West,Northwest,124,25,12,9,7,26,87,46,0.5287,62,37,0.5968,25,9,0.36,33,23,0.697,15,37,52,60.4651,54.3478,0.6107,0.5805,28.8462,71.1538,10.5708,9.2501,7.1945,11.2903,1.4253,105.125,87.6042,127.4459,109.9735,17.4724,0.5476,18.0479,2.0833,75
2017-12-27,Regular,OKC,West,Northwest,Home,Win,124,25,12,9,7,26,87,46,0.5287,62,37,0.5968,25,9,0.36,33,23,0.697,15,37,52,60.4651,54.3478,0.6107,0.5805,35.7143,84.0909,10.5708,9.2501,7.1945,11.2903,1.4253,105.125,87.6042,127.4459,109.9735,17.4724,0.5476,18.0479,2.0833,75,TOR,East,Atlantic,107,24,11,9,4,29,85,36,0.4235,47,25,0.5319,38,11,0.2895,26,24,0.9231,7,27,34,39.5349,66.6667,0.5547,0.4882,20.5882,79.4118,10.2383,9.2501,4.1112,8.5106,1.2588,72.25,60.2083,109.9735,127.4459,-17.4724,0.4045,18.2593,2.1818,81.8182
2017-12-27,Regular,CLE,East,Central,Away,Loss,95,19,12,9,4,15,74,32,0.4324,43,20,0.4651,31,12,0.3871,25,19,0.76,7,30,37,48.0519,59.375,0.5588,0.5135,17.5,81.0811,12.3711,10.1327,4.5034,9.3023,1.2838,72.125,59.8548,106.9563,122.7183,-15.762,0.4051,16.3793,1.5833,75,SAC,West,Pacific,109,25,11,8,6,19,79,41,0.519,49,29,0.5918,30,12,0.4,18,15,0.8333,7,33,40,51.9481,60.9756,0.627,0.5949,17.5,82.5,11.2337,9.0068,6.7551,12.2449,1.3797,93.25,77.0661,122.7183,106.9563,15.762,0.494,20.3384,2.2727,72.7273
2017-12-27,Regular,SAC,West,Pacific,Home,Win,109,25,11,8,6,19,79,41,0.519,49,29,0.5918,30,12,0.4,18,15,0.8333,7,33,40,51.9481,60.9756,0.627,0.5949,18.9189,82.5,11.2337,9.0068,6.7551,12.2449,1.3797,93.25,77.0661,122.7183,106.9563,15.762,0.494,20.3384,2.2727,72.7273,CLE,East,Central,95,19,12,9,4,15,74,32,0.4324,43,20,0.4651,31,12,0.3871,25,19,0.76,7,30,37,48.0519,59.375,0.5588,0.5135,18.9189,81.0811,12.3711,10.1327,4.5034,9.3023,1.2838,72.125,59.8548,106.9563,122.7183,-15.762,0.4051,16.3793,1.5833,75
2017-12-27,Regular,UTA,West,Northwest,Away,Loss,101,21,13,10,2,22,92,37,0.4022,69,31,0.4493,23,6,0.2609,27,21,0.7778,10,33,43,46.2366,56.7568,0.4861,0.4348,17.8571,89.1892,11.1225,9.522,1.9044,2.8986,1.0978,65.625,54.4606,96.1717,119.9766,-23.8049,0.3895,15.2306,1.6154,76.9231,GS,West,Pacific,126,37,16,8,7,18,86,51,0.593,63,40,0.6349,23,11,0.4783,17,13,0.7647,4,46,50,53.7634,72.549,0.6739,0.657,8,92,14.6145,7.6176,6.6654,11.1111,1.4651,120.625,100.9414,119.9766,96.1717,23.8049,0.5204,25.2594,2.3125,50
2017-12-27,Regular,GS,West,Pacific,Home,Win,126,37,16,8,7,18,86,51,0.593,63,40,0.6349,23,11,0.4783,17,13,0.7647,4,46,50,53.7634,72.549,0.6739,0.657,10.8108,82.1429,14.6145,7.6176,6.6654,11.1111,1.4651,120.625,100.9414,119.9766,96.1717,23.8049,0.5204,25.2594,2.3125,50,UTA,West,Northwest,101,21,13,10,2,22,92,37,0.4022,69,31,0.4493,23,6,0.2609,27,21,0.7778,10,33,43,46.2366,56.7568,0.4861,0.4348,23.2558,76.7442,11.1225,9.522,1.9044,2.8986,1.0978,65.625,54.4606,96.1717,119.9766,-23.8049,0.3895,15.2306,1.6154,76.9231
2017-12-27,Regular,MEM,West,Southwest,Away,Win,109,20,11,3,9,20,71,35,0.493,50,30,0.6,21,5,0.2381,39,34,0.8718,5,32,37,43.0233,57.1429,0.6182,0.5282,15.625,59.2593,11.0932,3.2521,9.7563,18,1.5352,81.125,67.6042,118.1597,107.3194,10.8403,0.4545,16.7842,1.8182,27.2727,LAL,West,Pacific,99,14,12,5,4,26,93,35,0.3763,65,27,0.4154,28,8,0.2857,33,21,0.6364,22,27,49,56.9767,40,0.4604,0.4194,44.898,55.102,10.0402,5.4202,4.3361,6.1538,1.0645,57.125,47.6042,107.3194,118.1597,-10.8403,0.4217,10.4853,1.1667,41.6667
2017-12-27,Regular,LAL,West,Pacific,Home,Loss,99,14,12,5,4,26,93,35,0.3763,65,27,0.4154,28,8,0.2857,33,21,0.6364,22,27,49,56.9767,40,0.4604,0.4194,40.7407,84.375,10.0402,5.4202,4.3361,6.1538,1.0645,57.125,47.6042,107.3194,118.1597,-10.8403,0.4217,10.4853,1.1667,41.6667,MEM,West,Southwest,109,20,11,3,9,20,71,35,0.493,50,30,0.6,21,5,0.2381,39,34,0.8718,5,32,37,43.0233,57.1429,0.6182,0.5282,13.5135,86.4865,11.0932,3.2521,9.7563,18,1.5352,81.125,67.6042,118.1597,107.3194,10.8403,0.4545,16.7842,1.8182,27.2727
2017-12-28,Regular,DET,East,Central,Away,Loss,89,20,16,5,5,17,88,35,0.3977,65,26,0.4,23,9,0.3913,14,10,0.7143,10,32,42,46.6667,57.1429,0.4726,0.4489,20.4082,78.0488,14.5243,5.1215,5.1215,7.6923,1.0114,57.25,47.7083,91.1621,104.4779,-13.3158,0.3723,15.3657,1.25,31.25,ORL,East,Southeast,102,22,19,10,3,17,82,37,0.4512,56,26,0.4643,26,11,0.4231,17,17,1,9,39,48,53.3333,59.4595,0.57,0.5183,18.75,81.25,17.5147,10.2429,3.0729,5.3571,1.2439,79.875,66.5625,104.4779,91.1621,13.3158,0.4022,16.8608,1.1579,52.6316
2017-12-28,Regular,ORL,East,Southeast,Home,Win,102,22,19,10,3,17,82,37,0.4512,56,26,0.4643,26,11,0.4231,17,17,1,9,39,48,53.3333,59.4595,0.57,0.5183,21.9512,79.5918,17.5147,10.2429,3.0729,5.3571,1.2439,79.875,66.5625,104.4779,91.1621,13.3158,0.4022,16.8608,1.1579,52.6316,DET,East,Central,89,20,16,5,5,17,88,35,0.3977,65,26,0.4,23,9,0.3913,14,10,0.7143,10,32,42,46.6667,57.1429,0.4726,0.4489,23.8095,76.1905,14.5243,5.1215,5.1215,7.6923,1.0114,57.25,47.7083,91.1621,104.4779,-13.3158,0.3723,15.3657,1.25,31.25
2017-12-28,Regular,HOU,West,Southwest,Away,Loss,98,16,17,9,3,23,80,30,0.375,37,16,0.4324,43,14,0.3256,31,24,0.7742,7,36,43,49.4253,53.3333,0.5233,0.4625,17.0732,78.2609,15.3651,9.0726,3.0242,8.1081,1.225,59.875,49.8958,98.7904,99.7985,-1.0081,0.3333,12.6342,0.9412,52.9412,BOS,East,Atlantic,99,18,17,9,8,22,82,37,0.4512,53,29,0.5472,29,8,0.2759,24,17,0.7083,10,34,44,50.5747,48.6486,0.5348,0.5,22.7273,77.2727,15.5166,9.0726,8.0645,15.0943,1.2073,71,59.4142,99.7985,98.7904,1.0081,0.4157,14.111,1.0588,52.9412
2017-12-28,Regular,BOS,East,Atlantic,Home,Win,99,18,17,9,8,22,82,37,0.4512,53,29,0.5472,29,8,0.2759,24,17,0.7083,10,34,44,50.5747,48.6486,0.5348,0.5,21.7391,82.9268,15.5166,9.0726,8.0645,15.0943,1.2073,71,59.4142,99.7985,98.7904,1.0081,0.4157,14.111,1.0588,52.9412,HOU,West,Southwest,98,16,17,9,3,23,80,30,0.375,37,16,0.4324,43,14,0.3256,31,24,0.7742,7,36,43,49.4253,53.3333,0.5233,0.4625,16.2791,83.7209,15.3651,9.0726,3.0242,8.1081,1.225,59.875,49.8958,98.7904,99.7985,-1.0081,0.3333,12.6342,0.9412,52.9412
2017-12-28,Regular,MIN,West,Northwest,Away,Loss,96,20,19,9,3,14,71,34,0.4789,43,25,0.5814,28,9,0.3214,26,19,0.7308,6,27,33,47.8261,58.8235,0.5822,0.5423,17.1429,79.4118,18.7303,9.7023,3.2341,6.9767,1.3521,65.25,54.1494,103.4909,109.9591,-6.4682,0.4048,16.469,1.0526,47.3684,MIL,East,Central,102,23,18,10,0,18,75,41,0.5467,60,36,0.6,15,5,0.3333,16,15,0.9375,7,29,36,52.1739,56.0976,0.6216,0.58,19.4444,80.5556,17.9928,10.7803,0,0,1.36,74.5,62.3431,109.9591,103.4909,6.4682,0.4767,18.6931,1.2778,55.5556
2017-12-28,Regular,MIL,East,Central,Home,Win,102,23,18,10,0,18,75,41,0.5467,60,36,0.6,15,5,0.3333,16,15,0.9375,7,29,36,52.1739,56.0976,0.6216,0.58,20.5882,82.8571,17.9928,10.7803,0,0,1.36,74.5,62.3431,109.9591,103.4909,6.4682,0.4767,18.6931,1.2778,55.5556,MIN,West,Northwest,96,20,19,9,3,14,71,34,0.4789,43,25,0.5814,28,9,0.3214,26,19,0.7308,6,27,33,47.8261,58.8235,0.5822,0.5423,18.1818,81.8182,18.7303,9.7023,3.2341,6.9767,1.3521,65.25,54.1494,103.4909,109.9591,-6.4682,0.4048,16.469,1.0526,47.3684
2017-12-28,Regular,NY,East,Atlantic,Away,Loss,107,31,10,6,8,26,90,41,0.4556,76,36,0.4737,14,5,0.3571,22,20,0.9091,12,32,44,50.5747,75.6098,0.5367,0.4833,26.6667,76.1905,9.1174,6.3331,8.4441,10.5263,1.1889,89.25,74.0664,112.9401,125.6063,-12.6662,0.4659,22.0358,3.1,60,SA,West,Southwest,119,28,9,2,4,18,80,41,0.5125,60,32,0.5333,20,9,0.45,39,28,0.7179,10,33,43,49.4253,68.2927,0.61240000000000006,0.5688,23.2558,76.7442,8.4778,2.111,4.2221,6.6667,1.4875,95.125,79.2708,125.6063,112.9401,12.6662,0.519,20.8706,3.1111,22.2222
2017-12-28,Regular,SA,West,Southwest,Home,Win,119,28,9,2,4,18,80,41,0.5125,60,32,0.5333,20,9,0.45,39,28,0.7179,10,33,43,49.4253,68.2927,0.61240000000000006,0.5688,23.8095,73.3333,8.4778,2.111,4.2221,6.6667,1.4875,95.125,79.2708,125.6063,112.9401,12.6662,0.519,20.8706,3.1111,22.2222,NY,East,Atlantic,107,31,10,6,8,26,90,41,0.4556,76,36,0.4737,14,5,0.3571,22,20,0.9091,12,32,44,50.5747,75.6098,0.5367,0.4833,27.2727,72.7273,9.1174,6.3331,8.4441,10.5263,1.1889,89.25,74.0664,112.9401,125.6063,-12.6662,0.4659,22.0358,3.1,60
2017-12-28,Regular,PHI,East,Atlantic,Away,Loss,110,28,14,8,2,26,87,42,0.4828,55,26,0.4727,32,16,0.5,14,10,0.7143,5,32,37,44.0476,66.6667,0.5904,0.5747,11.3636,80,13.0646,7.9456,1.9864,3.6364,1.2644,79.5,66.25,109.2515,113.2243,-3.9728,0.4375,20.7162,2,57.1429,POR,West,Northwest,114,15,15,7,3,18,75,35,0.4667,51,27,0.5294,24,8,0.3333,47,36,0.766,8,39,47,55.9524,42.8571,0.5957,0.52,17.0213,82.9787,13.5526,6.9524,2.9796,5.8824,1.52,78.375,65.0415,113.2243,109.2515,3.9728,0.4268,11.9351,1,46.6667
2017-12-28,Regular,POR,West,Northwest,Home,Win,114,15,15,7,3,18,75,35,0.4667,51,27,0.5294,24,8,0.3333,47,36,0.766,8,39,47,55.9524,42.8571,0.5957,0.52,20,88.6364,13.5526,6.9524,2.9796,5.8824,1.52,78.375,65.0415,113.2243,109.2515,3.9728,0.4268,11.9351,1,46.6667,PHI,East,Atlantic,110,28,14,8,2,26,87,42,0.4828,55,26,0.4727,32,16,0.5,14,10,0.7143,5,32,37,44.0476,66.6667,0.5904,0.5747,13.5135,86.4865,13.0646,7.9456,1.9864,3.6364,1.2644,79.5,66.25,109.2515,113.2243,-3.9728,0.4375,20.7162,2,57.1429
2017-12-29,Regular,HOU,West,Southwest,Away,Loss,103,15,14,11,2,13,89,38,0.427,41,24,0.5854,48,14,0.2917,16,13,0.8125,8,27,35,43.75,39.4737,0.5362,0.5056,18.6047,72.973,12.7226,11.1003,2.0182,4.878,1.1573,66,55,103.9396,122.1038,-18.1642,0.4,11.9962,1.0714,78.5714,WAS,East,Southeast,121,23,18,12,5,15,88,47,0.5341,52,29,0.5577,36,18,0.5,12,9,0.75,10,35,45,56.25,48.9362,0.6486,0.6364,22.2222,77.7778,16.1754,12.1095,5.0456,9.6154,1.375,101.25,84.0249,122.1038,103.9396,18.1642,0.4896,17.1284,1.2778,66.6667
2017-12-29,Regular,WAS,East,Southeast,Home,Win,121,23,18,12,5,15,88,47,0.5341,52,29,0.5577,36,18,0.5,12,9,0.75,10,35,45,56.25,48.9362,0.6486,0.6364,27.027,81.3953,16.1754,12.1095,5.0456,9.6154,1.375,101.25,84.0249,122.1038,103.9396,18.1642,0.4896,17.1284,1.2778,66.6667,HOU,West,Southwest,103,15,14,11,2,13,89,38,0.427,41,24,0.5854,48,14,0.2917,16,13,0.8125,8,27,35,43.75,39.4737,0.5362,0.5056,22.8571,77.1429,12.7226,11.1003,2.0182,4.878,1.1573,66,55,103.9396,122.1038,-18.1642,0.4,11.9962,1.0714,78.5714
2017-12-29,Regular,ATL,East,Southeast,Away,Loss,98,21,18,6,7,15,88,38,0.4318,64,29,0.4531,24,9,0.375,20,13,0.65,14,34,48,48.4848,55.2632,0.5062,0.483,30.4348,64.1509,15.6794,6.1448,7.1689,10.9375,1.1136,72.5,60.166,100.3647,113.6784,-13.3137,0.413,15.4639,1.1667,33.3333,TOR,East,Atlantic,111,22,12,9,15,22,105,46,0.4381,68,33,0.4853,37,13,0.3514,8,6,0.75,19,32,51,51.5152,47.8261,0.5114,0.5,37.2549,62.7451,9.9569,9.2172,15.3619,22.0588,1.0571,95.25,79.375,113.6784,100.3647,13.3137,0.4694,15.4364,1.8333,75
2017-12-29,Regular,TOR,East,Atlantic,Home,Win,111,22,12,9,15,22,105,46,0.4381,68,33,0.4853,37,13,0.3514,8,6,0.75,19,32,51,51.5152,47.8261,0.5114,0.5,35.8491,69.5652,9.9569,9.2172,15.3619,22.0588,1.0571,95.25,79.375,113.6784,100.3647,13.3137,0.4694,15.4364,1.8333,75,ATL,East,Southeast,98,21,18,6,7,15,88,38,0.4318,64,29,0.4531,24,9,0.375,20,13,0.65,14,34,48,48.4848,55.2632,0.5062,0.483,29.1667,70.8333,15.6794,6.1448,7.1689,10.9375,1.1136,72.5,60.166,100.3647,113.6784,-13.3137,0.413,15.4639,1.1667,33.3333
2017-12-29,Regular,IND,East,Central,Away,Loss,107,22,10,10,6,15,93,43,0.4624,71,36,0.507,22,7,0.3182,20,14,0.7,11,32,43,51.8072,51.1628,0.5255,0.5,25,82.0513,8.9445,10.2271,6.1363,8.4507,1.1505,85.25,71.3389,109.4303,121.7029,-12.2726,0.4674,16.4425,2.2,100,CHI,East,Central,119,31,15,6,4,20,85,43,0.5059,46,25,0.5435,39,18,0.4615,15,15,1,7,33,40,48.1928,72.093,0.6496,0.6118,17.5,82.5,14.0713,6.1363,4.0909,8.6957,1.4,97.375,81.1458,121.7029,109.4303,12.2726,0.4624,22.5291,2.0667,40
2017-12-29,Regular,CHI,East,Central,Home,Win,119,31,15,6,4,20,85,43,0.5059,46,25,0.5435,39,18,0.4615,15,15,1,7,33,40,48.1928,72.093,0.6496,0.6118,17.9487,75,14.0713,6.1363,4.0909,8.6957,1.4,97.375,81.1458,121.7029,109.4303,12.2726,0.4624,22.5291,2.0667,40,IND,East,Central,107,22,10,10,6,15,93,43,0.4624,71,36,0.507,22,7,0.3182,20,14,0.7,11,32,43,51.8072,51.1628,0.5255,0.5,25.5814,74.4186,8.9445,10.2271,6.1363,8.4507,1.1505,85.25,71.3389,109.4303,121.7029,-12.2726,0.4674,16.4425,2.2,100
2017-12-29,Regular,BKN,East,Atlantic,Away,Win,111,25,19,8,4,23,79,39,0.49370000000000003,53,28,0.5283,26,11,0.4231,25,22,0.88,8,46,54,55.6701,64.1026,0.6167,0.5633,20.5128,79.3103,17.4312,8.058,4.029,7.5472,1.4051,91.375,76.1458,111.8049,87.6309,24.174,0.4333,18.6567,1.3158,42.1053,MIA,East,Southeast,87,12,11,9,3,18,89,30,0.3371,63,27,0.4286,26,3,0.1154,31,24,0.7742,12,31,43,44.3299,40,0.4238,0.3539,27.907,72.093,9.6797,9.0653,3.0218,4.7619,0.9775,47.875,40.0628,87.6309,111.8049,-24.174,0.3409,9.5511,1.0909,81.8182
2017-12-29,Regular,MIA,East,Southeast,Home,Loss,87,12,11,9,3,18,89,30,0.3371,63,27,0.4286,26,3,0.1154,31,24,0.7742,12,31,43,44.3299,40,0.4238,0.3539,20.6897,79.4872,9.6797,9.0653,3.0218,4.7619,0.9775,47.875,40.0628,87.6309,111.8049,-24.174,0.3409,9.5511,1.0909,81.8182,BKN,East,Atlantic,111,25,19,8,4,23,79,39,0.49370000000000003,53,28,0.5283,26,11,0.4231,25,22,0.88,8,46,54,55.6701,64.1026,0.6167,0.5633,14.8148,85.1852,17.4312,8.058,4.029,7.5472,1.4051,91.375,76.1458,111.8049,87.6309,24.174,0.4333,18.6567,1.3158,42.1053
2017-12-29,Regular,DAL,West,Southwest,Away,Win,128,27,18,5,4,23,83,46,0.5542,44,24,0.5455,39,22,0.5641,18,14,0.7778,5,38,43,58.1081,58.6957,0.7039,0.6867,15.625,90.4762,16.5259,4.9156,3.9325,9.0909,1.5422,99,82.1577,125.8406,117.9755,7.8651,0.4792,19.8646,1.5,27.7778,NO,West,Southwest,120,28,8,8,6,19,85,42,0.4941,54,34,0.6296,31,8,0.2581,32,28,0.875,4,27,31,41.8919,66.6667,0.6056,0.5412,12.9032,87.0968,7.471,7.865,5.8988,11.1111,1.4118,93,77.1784,117.9755,125.8406,-7.8651,0.4719,20.7285,3.5,100
2017-12-29,Regular,NO,West,Southwest,Home,Loss,120,28,8,8,6,19,85,42,0.4941,54,34,0.6296,31,8,0.2581,32,28,0.875,4,27,31,41.8919,66.6667,0.6056,0.5412,9.5238,84.375,7.471,7.865,5.8988,11.1111,1.4118,93,77.1784,117.9755,125.8406,-7.8651,0.4719,20.7285,3.5,100,DAL,West,Southwest,128,27,18,5,4,23,83,46,0.5542,44,24,0.5455,39,22,0.5641,18,14,0.7778,5,38,43,58.1081,58.6957,0.7039,0.6867,11.6279,88.3721,16.5259,4.9156,3.9325,9.0909,1.5422,99,82.1577,125.8406,117.9755,7.8651,0.4792,19.8646,1.5,27.7778
2017-12-29,Regular,MIL,East,Central,Away,Win,97,26,9,9,7,23,85,40,0.4706,56,31,0.5536,29,9,0.3103,17,8,0.4706,12,31,43,48.8636,65,0.5244,0.5235,25.5319,75.6098,8.8687,9.9578,7.7449,12.5,1.1412,83.625,69.9791,107.3225,105.1097,2.2128,0.4878,20.3954,2.8889,100,OKC,West,Northwest,95,16,13,5,5,19,83,38,0.4578,58,31,0.5345,25,7,0.28,20,12,0.6,10,35,45,51.1364,42.1053,0.5174,0.5,22.2222,77.7778,12.4046,5.5321,5.5321,8.6207,1.1446,65,54.1667,105.1097,107.3225,-2.2128,0.4419,13.245,1.2308,38.4615
2017-12-29,Regular,OKC,West,Northwest,Home,Loss,95,16,13,5,5,19,83,38,0.4578,58,31,0.5345,25,7,0.28,20,12,0.6,10,35,45,51.1364,42.1053,0.5174,0.5,24.3902,74.4681,12.4046,5.5321,5.5321,8.6207,1.1446,65,54.1667,105.1097,107.3225,-2.2128,0.4419,13.245,1.2308,38.4615,MIL,East,Central,97,26,9,9,7,23,85,40,0.4706,56,31,0.5536,29,9,0.3103,17,8,0.4706,12,31,43,48.8636,65,0.5244,0.5235,27.907,72.093,8.8687,9.9578,7.7449,12.5,1.1412,83.625,69.9791,107.3225,105.1097,2.2128,0.4878,20.3954,2.8889,100
